id,title,playstation,xbox,nintendo,pc,other,score,genre,editors_choice,release_year,release_month
3254,Dive: The Medes Islands Secret,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Adventure,N,2010.0,8.0
3255,Divergent Shift,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Platformer,N,2010.0,8.0
3256,Divinity II: Ego Draconis (Xbox 360),FALSE,TRUE,FALSE,FALSE,FALSE,4.8,RPG,N,2010.0,1.0
3257,Divinity II: Ego Draconis (PC),FALSE,FALSE,FALSE,TRUE,FALSE,7.0,RPG,N,2010.0,1.0
3258,Divinity II: Flames of Vengeance,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,RPG,N,2010.0,12.0
3259,DJ Hero 2,TRUE,TRUE,TRUE,FALSE,FALSE,8.5,Music,Y,2010.0,10.0
3260,DJ Max Portable 3,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Music,N,2010.0,10.0
3261,DodoGo!,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Platformer,Y,2010.0,5.0
3262,DoDonPachi Resurrection,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Shooter,N,2010.0,8.0
3263,Don't Cross The Line,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Strategy,N,2010.0,6.0
3264,Don't Feed The Animals,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Strategy,N,2010.0,5.0
3265,Donkey Kong Country Returns,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Platformer,Y,2010.0,11.0
3266,Doom II,FALSE,TRUE,FALSE,FALSE,FALSE,7.5,Shooter,N,2010.0,5.0
3267,Doom II RPG,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,RPG,N,2010.0,2.0
3268,Dracula: Undead Awakening,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Shooter,N,2010.0,3.0
3269,Dragon Age: Origins -- Awakening,TRUE,TRUE,FALSE,TRUE,FALSE,8.5,RPG,Y,2010.0,3.0
3270,Dragon Age: Origins -- Darkspawn Chronicles,FALSE,TRUE,FALSE,TRUE,FALSE,6.5,RPG,N,2010.0,5.0
3271,Dragon Age: Origins -- Darkspawn Chronicles (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,6.0,RPG,N,2010.0,5.0
3272,Dragon Age: Origins -- Leliana's Song,TRUE,TRUE,FALSE,TRUE,FALSE,7.0,RPG,N,2010.0,7.0
3273,Dragon Age: Origins -- Return to Ostagar,FALSE,TRUE,FALSE,TRUE,FALSE,8.5,RPG,Y,2010.0,3.0
3274,Dragon Age: Origins -- Witch Hunt,TRUE,TRUE,FALSE,TRUE,FALSE,6.5,RPG,N,2010.0,9.0
3275,Dragon Ball: Origins 2,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Action-RPG,N,2010.0,7.0
3276,Dragon Ball: Raging Blast 2,TRUE,TRUE,FALSE,FALSE,FALSE,5.5,Fighting,N,2010.0,11.0
3277,Dragon Quest IX: Sentinels of the Starry Skies,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,RPG,N,2010.0,7.0
3278,Dragon's Lair (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,4.5,Action,N,2010.0,11.0
3279,Dragon's Lair Trilogy,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2010.0,10.0
3280,Dragonology,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Adventure,N,2010.0,1.0
3281,Drawn: Dark Flight,FALSE,FALSE,FALSE,TRUE,FALSE,7.5,Adventure,N,2010.0,9.0
3282,Drawn: The Painted Tower HD,FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Puzzle,Y,2010.0,12.0
3283,Drift Street International,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Racing,N,2010.0,3.0
3284,Drift Sumi-e,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Simulation,N,2010.0,3.0
3285,Drop7 (Android),FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Puzzle,Y,2010.0,7.0
3286,Duke Nukem: Manhattan Project,FALSE,TRUE,FALSE,FALSE,FALSE,4.0,Shooter,N,2010.0,6.0
3287,Dungeon Solitaire,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Strategy,N,2010.0,3.0
3288,DynamoKid,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Platformer,N,2010.0,5.0
3289,Dynasty Warriors: Strikeforce,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,Action,N,2010.0,3.0
3290,EA Sports Active 2 (Xbox 360),FALSE,TRUE,FALSE,FALSE,FALSE,7.0,Sports,N,2010.0,12.0
3291,EA Sports Active 2,TRUE,FALSE,TRUE,FALSE,FALSE,8.0,Sports,N,2010.0,12.0
3292,EA Sports MMA,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,Fighting,N,2010.0,10.0
3293,EA Sports MMA (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,6.5,Fighting,N,2010.0,10.0
3294,Earthshield,TRUE,FALSE,FALSE,FALSE,FALSE,3.0,Shooter,N,2010.0,4.0
3295,Earthworm Jim (DSi),FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Platformer,N,2010.0,6.0
3296,Earthworm Jim HD,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,Platformer,N,2010.0,6.0
3297,Earthworm Jim HD (Windows),FALSE,FALSE,FALSE,FALSE,TRUE,6.0,Platformer,N,2010.0,11.0
3298,Eat Them!,TRUE,FALSE,FALSE,FALSE,FALSE,6.5,Action,N,2010.0,12.0
3299,Eat! Fat! Fight!,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Action,N,2010.0,1.0
3300,eBoy FixPix,FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Puzzle,Y,2010.0,6.0
3301,Echochrome II,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Puzzle,N,2010.0,12.0
3302,Echoshift,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Puzzle,Y,2010.0,3.0
3303,Eco Shooter: Plant 530,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2010.0,1.0
3304,Elemental Masters,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Adventure,N,2010.0,3.0
3305,Elemental: War of Magic,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Strategy,N,2010.0,9.0
3306,Eliminate: GunRange,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Shooter,N,2010.0,6.0
3307,Endless Ocean: Blue World,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Adventure,N,2010.0,2.0
3308,Enjoy Your Massage!,FALSE,FALSE,TRUE,FALSE,FALSE,3.0,Simulation,N,2010.0,8.0
3309,Enslaved,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,Action,N,2010.0,10.0
3310,Escapee GO!,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Action-Adventure,Y,2010.0,2.0
3311,Espgaluda II,FALSE,FALSE,FALSE,FALSE,TRUE,7.8,Shooter,N,2010.0,4.0
3312,Eternal Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,RPG,N,2010.0,12.0
3313,Etrian Odyssey III: The Drowned City,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,RPG,N,2010.0,10.0
3314,EverQuest II: Sentinel's Fate,FALSE,FALSE,FALSE,TRUE,FALSE,7.2,RPG,N,2010.0,3.0
3315,EyePet: Your Virtual Pet,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Simulation,N,2010.0,9.0
3316,EyePet: Your Virtual Pet (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,5.0,Simulation,N,2010.0,11.0
3317,Fable III,FALSE,TRUE,FALSE,FALSE,FALSE,8.5,RPG,Y,2010.0,10.0
3318,Fable III: Understone Quest Pack,FALSE,TRUE,FALSE,FALSE,FALSE,4.5,RPG,N,2010.0,11.0
3319,Face Pilot: Fly With Your Nintendo DSi Camera!,FALSE,FALSE,TRUE,FALSE,FALSE,2.5,Simulation,N,2010.0,8.0
3320,Fallout: New Vegas (PC),FALSE,FALSE,FALSE,TRUE,FALSE,9.0,RPG,Y,2010.0,10.0
3321,Fallout: New Vegas,TRUE,TRUE,FALSE,FALSE,FALSE,8.5,RPG,Y,2010.0,10.0
3322,Family Feud Decades,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Trivia,N,2010.0,11.0
3323,Family Feud: 2010 Edition,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Trivia,N,2010.0,7.0
3324,Family Go-Kart Racing,FALSE,FALSE,TRUE,FALSE,FALSE,3.0,Racing,N,2010.0,2.0
3325,Fast & Furious Adrenaline,FALSE,FALSE,FALSE,FALSE,TRUE,6.5,Racing,N,2010.0,4.0
3326,Fast Draw Showdown,FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Shooter,N,2010.0,1.0
3327,Fat Princess: Fistful of Cake,TRUE,FALSE,FALSE,FALSE,FALSE,6.8,Action,N,2010.0,4.0
3328,Fatal Fury 3: Road to the Final Victory,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Fighting,N,2010.0,10.0
3329,Fatal Fury Special,FALSE,TRUE,FALSE,FALSE,FALSE,8.0,Fighting,N,2010.0,3.0
3330,Feeding Frenzy 2: Shipwreck Showdown (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,6.0,Puzzle,N,2010.0,3.0
3331,Fenimore Fillmore -- The Westerner,FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Adventure,N,2010.0,9.0
3332,Ferrari GT: Evolution (DSi),FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Racing,N,2010.0,5.0
3333,Fieldrunners,TRUE,FALSE,TRUE,FALSE,FALSE,7.5,Strategy,N,2010.0,2.0
3334,FIFA Soccer 11,TRUE,TRUE,FALSE,FALSE,FALSE,8.5,Sports,Y,2010.0,9.0
3335,FIFA Soccer 11 (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Sports,N,2010.0,10.0
3336,FIFA Soccer 11 (PC),FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Sports,N,2010.0,10.0
3337,FIFA Soccer 11 (Portable),TRUE,FALSE,TRUE,FALSE,TRUE,7.0,Sports,N,2010.0,10.0
3338,Fighters Uncaged,FALSE,TRUE,FALSE,FALSE,FALSE,3.0,Fighting,N,2010.0,11.0
3339,Fighting Fantasy: The Warlock of Firetop Mountain,FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Action,N,2010.0,1.0
3340,Final Fantasy I,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,RPG,N,2010.0,2.0
3341,Final Fantasy II (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,6.8,RPG,N,2010.0,2.0
3342,Final Fantasy II,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,RPG,Y,2010.0,3.0
3343,Final Fantasy XIII,TRUE,TRUE,FALSE,FALSE,FALSE,8.9,RPG,Y,2010.0,3.0
3344,Final Fantasy XIV Online,FALSE,FALSE,FALSE,TRUE,FALSE,5.5,RPG,N,2010.0,10.0
3345,Final Fantasy: Mystic Quest,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,RPG,N,2010.0,10.0
3346,Final Fantasy: The 4 Heroes of Light,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,RPG,N,2010.0,10.0
3347,Final Fight: Double Impact,TRUE,TRUE,FALSE,FALSE,FALSE,8.8,Fighting,Y,2010.0,4.0
3348,Finger Connection,TRUE,FALSE,FALSE,FALSE,FALSE,2.0,Party,N,2010.0,5.0
3349,Fire Panic,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Action,N,2010.0,6.0
3350,Fishie Fishie,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Simulation,N,2010.0,4.0
3351,Fist of the North Star: Ken's Rage,TRUE,TRUE,FALSE,FALSE,FALSE,5.0,Action,N,2010.0,11.0
3352,Flametail,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Action,N,2010.0,6.0
3353,Flight Control HD,FALSE,FALSE,FALSE,TRUE,TRUE,8.0,Simulation,N,2010.0,4.0
3354,FlingSmash,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Action,N,2010.0,11.0
3355,Flip's Twisted World,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Platformer,N,2010.0,11.0
3356,Flipper,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Platformer,N,2010.0,3.0
3357,Flips: More Bloody Horowitz,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Adventure,N,2010.0,5.0
3358,Flips: Silent But Deadly,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Adventure,N,2010.0,6.0
3359,Flips: Terror in Cubicle Four,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Adventure,N,2010.0,3.0
3360,Flips: The Bubonic Builders,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Adventure,N,2010.0,3.0
3361,Flips: The Enchanted Wood,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Adventure,N,2010.0,5.0
3362,Flips: The Folk Of The Faraway Tree,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Adventure,N,2010.0,7.0
3363,Flips: The Magic Faraway Tree,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Adventure,N,2010.0,6.0
3364,Fluidity,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Puzzle,Y,2010.0,12.0
3365,Fragile Dreams: Farewell Ruins of The Moon,FALSE,FALSE,TRUE,FALSE,FALSE,6.7,RPG,N,2010.0,3.0
3366,Freaking Inkies,FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Action,Y,2010.0,4.0
3367,Freekscape: Escape from Hell,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Platformer,N,2010.0,4.0
3368,Frenzic,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Puzzle,N,2010.0,11.0
3369,Fret Nice,TRUE,TRUE,FALSE,FALSE,FALSE,6.5,Music,N,2010.0,2.0
3370,Frogger,FALSE,FALSE,FALSE,FALSE,TRUE,5.5,Action,N,2010.0,11.0
3371,Frogger Inferno,FALSE,FALSE,FALSE,FALSE,TRUE,5.0,Action,N,2010.0,3.0
3372,Frogger Returns,TRUE,FALSE,TRUE,FALSE,FALSE,4.6,Action,N,2010.0,1.0
3373,Front Mission Evolved,TRUE,TRUE,FALSE,TRUE,FALSE,6.0,Shooter,N,2010.0,10.0
3374,Fruit Ninja (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Action,N,2010.0,4.0
3375,Fruit Ninja (Android),FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Action,N,2010.0,9.0
3376,Furry Legends,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Platformer,N,2010.0,8.0
3377,G.G. Series -- Ninja Karakuri Den,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Action,N,2010.0,8.0
3378,Game & Watch: Donkey Kong Jr.,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Action,N,2010.0,5.0
3379,Game Dev Story,FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Simulation,Y,2010.0,10.0
3380,Gangstar 2: Kings of L.A.,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Action,N,2010.0,4.0
3381,Gangstar: Miami Vindication,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Action,N,2010.0,9.0
3382,Garfield Pooky Quest,FALSE,FALSE,FALSE,FALSE,TRUE,2.0,Platformer,N,2010.0,3.0
3383,Geometry Wars: Touch,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Shooter,N,2010.0,4.0
3384,Ghosts 'N Goblins: Gold Knights II,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Action,N,2010.0,8.0
3385,GhostSlayer,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2010.0,2.0
3386,Gladiator Begins,TRUE,FALSE,FALSE,FALSE,FALSE,6.5,Action-RPG,N,2010.0,10.0
3387,Global Agenda,FALSE,FALSE,FALSE,TRUE,FALSE,8.4,RPG,N,2010.0,3.0
3388,Globulos Party,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Action,N,2010.0,3.0
3389,Glory of Heracles,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,RPG,N,2010.0,2.0
3390,Glow Artisan,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Puzzle,N,2010.0,11.0
3391,Gobliiins,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,Adventure,N,2010.0,11.0
3392,God of War III,TRUE,FALSE,FALSE,FALSE,FALSE,9.3,Action,Y,2010.0,3.0
3393,God of War: Ghost of Sparta,TRUE,FALSE,FALSE,FALSE,FALSE,9.5,Action,Y,2010.0,10.0
3394,GodFinger,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Simulation,N,2010.0,4.0
3395,Gods vs. Humans!,FALSE,FALSE,TRUE,FALSE,FALSE,4.5,Strategy,N,2010.0,11.0
3396,Golden Sun: Dark Dawn,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,RPG,N,2010.0,11.0
3397,GoldenEye 007 (DS),FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Shooter,N,2010.0,11.0
3398,GoldenEye 007,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Shooter,Y,2010.0,11.0
3399,Gorillaz: Escape to Plastic Beach,FALSE,FALSE,FALSE,FALSE,TRUE,4.5,Action,N,2010.0,8.0
3400,Gran Turismo 5,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Racing,Y,2010.0,11.0
3401,Grand Theft Auto: Chinatown Wars,FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Action-Adventure,Y,2010.0,1.0
3402,Grand Theft Auto: Episodes from Liberty City,TRUE,TRUE,FALSE,TRUE,FALSE,9.2,Action-Adventure,Y,2010.0,4.0
3403,Gravity Crash Portable,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Shooter,N,2010.0,7.0
3404,Greed Corp,FALSE,TRUE,FALSE,FALSE,FALSE,8.8,Strategy,Y,2010.0,2.0
3405,Green Day: Rock Band (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Music,N,2010.0,6.0
3406,Green Day: Rock Band,TRUE,TRUE,FALSE,FALSE,FALSE,8.3,Music,N,2010.0,6.0
3407,Groovin' Blocks (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Puzzle,N,2010.0,3.0
3408,GT Racing: Motor Academy,FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Racing,Y,2010.0,2.0
3409,Guardians of Graxia,FALSE,FALSE,FALSE,TRUE,FALSE,5.5,Strategy,N,2010.0,11.0
3410,Guilty Party,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Party,N,2010.0,8.0
3411,Guitar Hero [iPhone],FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Music,N,2010.0,6.0
3412,Guitar Hero: Van Halen,TRUE,TRUE,TRUE,FALSE,FALSE,4.9,Music,N,2010.0,1.0
3413,Guitar Hero: Warriors of Rock,TRUE,TRUE,TRUE,FALSE,FALSE,6.0,Music,N,2010.0,9.0
3414,Halo: Reach,FALSE,TRUE,FALSE,FALSE,FALSE,9.5,Shooter,Y,2010.0,9.0
3415,Hamlet,FALSE,FALSE,FALSE,TRUE,FALSE,7.5,Adventure,N,2010.0,4.0
3416,HamsterBall,TRUE,FALSE,FALSE,FALSE,FALSE,5.0,Racing,N,2010.0,3.0
3417,Happy Birthday Mart,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Simulation,N,2010.0,7.0
3418,Happy Hammerin',FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Action,N,2010.0,3.0
3419,Harry Potter and the Deathly Hallows: Part 1,TRUE,FALSE,TRUE,FALSE,FALSE,2.0,Adventure,N,2010.0,11.0
3420,Harry Potter and the Deathly Hallows: Part 1 (Xbox 360),FALSE,TRUE,FALSE,FALSE,FALSE,2.5,Adventure,N,2010.0,11.0
3421,Harvest Moon: Grand Bazaar,FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Adventure,N,2010.0,9.0
3422,Harvest Moon: Hero of Leaf Valley,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Simulation,N,2010.0,5.0
3423,Hasbro Family Game Night: Connect 4x4,FALSE,TRUE,FALSE,FALSE,FALSE,2.5,Strategy,N,2010.0,8.0
3424,Hasbro Family Game Night: Jenga,FALSE,TRUE,FALSE,FALSE,FALSE,6.0,Strategy,N,2010.0,8.0
3425,Hasbro Family Game Night: Pictureka,FALSE,TRUE,FALSE,FALSE,FALSE,3.0,Strategy,N,2010.0,8.0
3426,Heavy Rain (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,9.0,Adventure,Y,2010.0,2.0
3427,Heavy Rain Chronicles: Episode One -- The Taxidermist,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Adventure,N,2010.0,3.0
3428,Hector: Badge of Carnage -- Episode 1: We Negotiate with Terrorists (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Adventure,Y,2010.0,6.0
3429,Hello Flowerz,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Simulation,N,2010.0,7.0
3430,Helsing's Fire,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Puzzle,N,2010.0,7.0
3431,Hero of Sparta (DSi),FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Action,N,2010.0,6.0
3432,Hero of Sparta HD,FALSE,FALSE,FALSE,FALSE,TRUE,6.5,Action,N,2010.0,5.0
3433,Hero of Sparta II,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Action,N,2010.0,7.0
3434,Heron: Steam Machine,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Puzzle,N,2010.0,1.0
3435,Highborn,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Strategy,N,2010.0,6.0
3436,Hints Hunter,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,Puzzle,N,2010.0,8.0
3437,Hoard (PS4),TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Action,N,2010.0,11.0
3438,Home Run Battle 3D,FALSE,FALSE,FALSE,FALSE,TRUE,8.0,Sports,N,2010.0,7.0
3439,Homerun Hitters,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Sports,N,2010.0,4.0
3440,Hook Champ,FALSE,FALSE,FALSE,FALSE,TRUE,8.5,Platformer,Y,2010.0,1.0
3441,HoopWorld,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Action,N,2010.0,8.0
3442,Hospital Havoc,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Puzzle,N,2010.0,7.0
3443,Hot Shots Tennis: Get a Grip,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Sports,N,2010.0,6.0
3444,How to Train Your Dragon (Xbox 360),TRUE,TRUE,FALSE,FALSE,FALSE,4.6,Action,N,2010.0,3.0
3445,How to Train Your Dragon (DS),FALSE,FALSE,TRUE,FALSE,FALSE,6.5,Battle,N,2010.0,4.0
3446,Hubert the Teddy Bear: Winter Games,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,Sports,N,2010.0,2.0
3447,Hydro Thunder Hurricane,FALSE,TRUE,FALSE,FALSE,FALSE,5.5,Racing,N,2010.0,7.0
3448,Hydrophobia,FALSE,TRUE,FALSE,FALSE,FALSE,8.0,Action,N,2010.0,9.0
3449,Hyperballoid HD,TRUE,FALSE,FALSE,FALSE,FALSE,6.8,Action,N,2010.0,2.0
3450,Hysteria Project (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Adventure,N,2010.0,4.0
3451,I-play Bowling 3D (Android),FALSE,FALSE,FALSE,FALSE,TRUE,7.4,Sports,N,2010.0,7.0
3452,Infinite Space,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,RPG,N,2010.0,3.0
3453,Infinity Blade,FALSE,FALSE,FALSE,FALSE,TRUE,9.0,Action,Y,2010.0,12.0
3454,Intellivision Lives!,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Action,N,2010.0,12.0
3455,Invizimals,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Action,N,2010.0,10.0
3456,Iron Man 2 (PS3),TRUE,TRUE,FALSE,FALSE,FALSE,5.1,Action,N,2010.0,5.0
3457,Iron Man 2 (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,6.0,Action,N,2010.0,5.0
3458,Iron Man 2 (iPad),FALSE,FALSE,FALSE,FALSE,TRUE,6.2,Action,N,2010.0,5.0
3459,Iron Man 2 (Wii),FALSE,FALSE,TRUE,FALSE,FALSE,5.5,Action,N,2010.0,5.0
3460,Iron Man 2 (PSP),TRUE,FALSE,FALSE,FALSE,FALSE,4.9,Action,N,2010.0,5.0
3461,Ironclad,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Action,N,2010.0,4.0
3462,Ivy the Kiwi,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Platformer,N,2010.0,9.0
3463,James Bond 007: Blood Stone,TRUE,TRUE,FALSE,TRUE,FALSE,5.0,Action,N,2010.0,11.0
3464,James Bond 007: Blood Stone (DS),FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2010.0,12.0
3465,Jaws,FALSE,FALSE,FALSE,FALSE,TRUE,7.0,Action,N,2010.0,8.0
3466,Jett Rocket,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,Platformer,N,2010.0,7.0
3467,Joe Danger (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,9.5,Action,Y,2010.0,6.0
3468,John Daly's ProStroke Golf,TRUE,FALSE,FALSE,FALSE,FALSE,5.5,Sports,N,2010.0,10.0
3469,Jump O'Clock,FALSE,FALSE,FALSE,FALSE,TRUE,7.2,Puzzle,N,2010.0,5.0
3470,Just Cause 2,TRUE,TRUE,FALSE,TRUE,FALSE,8.8,Action,Y,2010.0,3.0
3471,Just Dance 2,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Music,N,2010.0,10.0
3472,Just Sing! National Anthems,FALSE,FALSE,TRUE,FALSE,FALSE,2.0,Music,N,2010.0,8.0
3473,Kane & Lynch 2: Dog Days,TRUE,TRUE,FALSE,TRUE,FALSE,7.0,Action,N,2010.0,8.0
3474,Karate Champ,FALSE,FALSE,FALSE,FALSE,TRUE,7.7,Fighting,N,2010.0,5.0
3475,Kick-Ass,TRUE,FALSE,FALSE,FALSE,FALSE,4.0,Action,N,2010.0,4.0
3476,Kick-Ass (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,2.0,Action,N,2010.0,4.0
3477,Kinect Adventures,FALSE,TRUE,FALSE,FALSE,FALSE,6.5,Action,N,2010.0,11.0
3478,Kinect Joy Ride,FALSE,TRUE,FALSE,FALSE,FALSE,6.0,Racing,N,2010.0,11.0
3479,Kinect Sports,FALSE,TRUE,FALSE,FALSE,FALSE,8.0,Sports,N,2010.0,11.0
3480,Kinectimals,FALSE,TRUE,FALSE,FALSE,FALSE,7.0,Simulation,N,2010.0,11.0
3481,Kingdom Hearts: Birth by Sleep,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Action-RPG,Y,2010.0,9.0
3482,KORG DS-10 Plus,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,Music,N,2010.0,4.0
3483,KrissX,FALSE,TRUE,FALSE,FALSE,FALSE,6.5,Puzzle,N,2010.0,2.0
3484,Kung Fu Funk: Everybody is Kung Fu Fighting,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Sports,N,2010.0,5.0
3485,Kung Fu Rider,TRUE,FALSE,FALSE,FALSE,FALSE,3.5,Action,N,2010.0,9.0
