id,Name,Symbol,Year,Month,Day,Date,Price
361,Bitcoin,BTC,2014.0,4.0,24.0,4/24/2014,500.4649963
362,Bitcoin,BTC,2014.0,4.0,25.0,4/25/2014,461.4490051
363,Bitcoin,BTC,2014.0,4.0,26.0,4/26/2014,458.6010132
364,Bitcoin,BTC,2014.0,4.0,27.0,4/27/2014,436.3900146
365,Bitcoin,BTC,2014.0,4.0,28.0,4/28/2014,440.2850037
366,Bitcoin,BTC,2014.0,4.0,29.0,4/29/2014,447.2090149
367,Bitcoin,BTC,2014.0,4.0,30.0,4/30/2014,447.644989
368,Bitcoin,BTC,2014.0,5.0,1.0,5/1/2014,457.7600098
369,Bitcoin,BTC,2014.0,5.0,2.0,5/2/2014,449.3770142
370,Bitcoin,BTC,2014.0,5.0,3.0,5/3/2014,437.7619934
371,Bitcoin,BTC,2014.0,5.0,4.0,5/4/2014,436.4030151
372,Bitcoin,BTC,2014.0,5.0,5.0,5/5/2014,433.4819946
373,Bitcoin,BTC,2014.0,5.0,6.0,5/6/2014,428.9620056
374,Bitcoin,BTC,2014.0,5.0,7.0,5/7/2014,438.8210144
375,Bitcoin,BTC,2014.0,5.0,8.0,5/8/2014,440.1690063
376,Bitcoin,BTC,2014.0,5.0,9.0,5/9/2014,449.4609985
377,Bitcoin,BTC,2014.0,5.0,10.0,5/10/2014,454.4330139
378,Bitcoin,BTC,2014.0,5.0,11.0,5/11/2014,438.8859863
379,Bitcoin,BTC,2014.0,5.0,12.0,5/12/2014,441.4620056
380,Bitcoin,BTC,2014.0,5.0,13.0,5/13/2014,440.67099
381,Bitcoin,BTC,2014.0,5.0,14.0,5/14/2014,443.9719849
382,Bitcoin,BTC,2014.0,5.0,15.0,5/15/2014,447.2520142
383,Bitcoin,BTC,2014.0,5.0,16.0,5/16/2014,448.0580139
384,Bitcoin,BTC,2014.0,5.0,17.0,5/17/2014,448.9030151
385,Bitcoin,BTC,2014.0,5.0,18.0,5/18/2014,446.2640076
386,Bitcoin,BTC,2014.0,5.0,19.0,5/19/2014,446.1809998
387,Bitcoin,BTC,2014.0,5.0,20.0,5/20/2014,485.723999
388,Bitcoin,BTC,2014.0,5.0,21.0,5/21/2014,491.769989
389,Bitcoin,BTC,2014.0,5.0,22.0,5/22/2014,524.5789795
390,Bitcoin,BTC,2014.0,5.0,23.0,5/23/2014,520.2219849
391,Bitcoin,BTC,2014.0,5.0,24.0,5/24/2014,525.1380005
392,Bitcoin,BTC,2014.0,5.0,25.0,5/25/2014,571.5880127
393,Bitcoin,BTC,2014.0,5.0,26.0,5/26/2014,583.4240112
394,Bitcoin,BTC,2014.0,5.0,27.0,5/27/2014,571.2440186
395,Bitcoin,BTC,2014.0,5.0,28.0,5/28/2014,577.0620117
396,Bitcoin,BTC,2014.0,5.0,29.0,5/29/2014,568.1799927
397,Bitcoin,BTC,2014.0,5.0,30.0,5/30/2014,615.3250122
398,Bitcoin,BTC,2014.0,5.0,31.0,5/31/2014,623.677002
399,Bitcoin,BTC,2014.0,6.0,1.0,6/1/2014,630.2290039
400,Bitcoin,BTC,2014.0,6.0,2.0,6/2/2014,660.617981
401,Bitcoin,BTC,2014.0,6.0,3.0,6/3/2014,667.6049805
402,Bitcoin,BTC,2014.0,6.0,4.0,6/4/2014,641.6140137
403,Bitcoin,BTC,2014.0,6.0,5.0,6/5/2014,659.2579956
404,Bitcoin,BTC,2014.0,6.0,6.0,6/6/2014,653.7020264
405,Bitcoin,BTC,2014.0,6.0,7.0,6/7/2014,654.9689941
406,Bitcoin,BTC,2014.0,6.0,8.0,6/8/2014,656.1400146
407,Bitcoin,BTC,2014.0,6.0,9.0,6/9/2014,649.1589966
408,Bitcoin,BTC,2014.0,6.0,10.0,6/10/2014,653.1500244
409,Bitcoin,BTC,2014.0,6.0,11.0,6/11/2014,633.0200195
410,Bitcoin,BTC,2014.0,6.0,12.0,6/12/2014,586.9520264
411,Bitcoin,BTC,2014.0,6.0,13.0,6/13/2014,600.1630249
412,Bitcoin,BTC,2014.0,6.0,14.0,6/14/2014,577.3579712
413,Bitcoin,BTC,2014.0,6.0,15.0,6/15/2014,592.9370117
414,Bitcoin,BTC,2014.0,6.0,16.0,6/16/2014,592.1879883
415,Bitcoin,BTC,2014.0,6.0,17.0,6/17/2014,610.8640137
416,Bitcoin,BTC,2014.0,6.0,18.0,6/18/2014,607.9580078
417,Bitcoin,BTC,2014.0,6.0,19.0,6/19/2014,598.0709839
418,Bitcoin,BTC,2014.0,6.0,20.0,6/20/2014,594.1459961
419,Bitcoin,BTC,2014.0,6.0,21.0,6/21/2014,594.9920044
420,Bitcoin,BTC,2014.0,6.0,22.0,6/22/2014,602.2730103
421,Bitcoin,BTC,2014.0,6.0,23.0,6/23/2014,593.9840088
422,Bitcoin,BTC,2014.0,6.0,24.0,6/24/2014,582.3569946
423,Bitcoin,BTC,2014.0,6.0,25.0,6/25/2014,566.3359985
424,Bitcoin,BTC,2014.0,6.0,26.0,6/26/2014,581.1370239
425,Bitcoin,BTC,2014.0,6.0,27.0,6/27/2014,597.2609863
426,Bitcoin,BTC,2014.0,6.0,28.0,6/28/2014,596.5490112
427,Bitcoin,BTC,2014.0,6.0,29.0,6/29/2014,602.7150269
428,Bitcoin,BTC,2014.0,6.0,30.0,6/30/2014,639.7969971
429,Bitcoin,BTC,2014.0,7.0,1.0,7/1/2014,640.8060303
430,Bitcoin,BTC,2014.0,7.0,2.0,7/2/2014,650.8790283
431,Bitcoin,BTC,2014.0,7.0,3.0,7/3/2014,645.1560059
432,Bitcoin,BTC,2014.0,7.0,4.0,7/4/2014,630.6920166
433,Bitcoin,BTC,2014.0,7.0,5.0,7/5/2014,631.4569702
434,Bitcoin,BTC,2014.0,7.0,6.0,7/6/2014,635.8070068
435,Bitcoin,BTC,2014.0,7.0,7.0,7/7/2014,624.0859985
436,Bitcoin,BTC,2014.0,7.0,8.0,7/8/2014,624.8179932
437,Bitcoin,BTC,2014.0,7.0,9.0,7/9/2014,624.5089722
438,Bitcoin,BTC,2014.0,7.0,10.0,7/10/2014,616.7620239
439,Bitcoin,BTC,2014.0,7.0,11.0,7/11/2014,632.0029907
440,Bitcoin,BTC,2014.0,7.0,12.0,7/12/2014,633.7130127
441,Bitcoin,BTC,2014.0,7.0,13.0,7/13/2014,626.4970093
442,Bitcoin,BTC,2014.0,7.0,14.0,7/14/2014,619.3150024
443,Bitcoin,BTC,2014.0,7.0,15.0,7/15/2014,621.5859985
444,Bitcoin,BTC,2014.0,7.0,16.0,7/16/2014,616.7999878
445,Bitcoin,BTC,2014.0,7.0,17.0,7/17/2014,623.0889893
446,Bitcoin,BTC,2014.0,7.0,18.0,7/18/2014,628.7789917
447,Bitcoin,BTC,2014.0,7.0,19.0,7/19/2014,628.5150146
448,Bitcoin,BTC,2014.0,7.0,20.0,7/20/2014,623.9000244
449,Bitcoin,BTC,2014.0,7.0,21.0,7/21/2014,622.2109985
450,Bitcoin,BTC,2014.0,7.0,22.0,7/22/2014,621.5510254
451,Bitcoin,BTC,2014.0,7.0,23.0,7/23/2014,619.414978
452,Bitcoin,BTC,2014.0,7.0,24.0,7/24/2014,601.7329712
453,Bitcoin,BTC,2014.0,7.0,25.0,7/25/2014,601.0889893
454,Bitcoin,BTC,2014.0,7.0,26.0,7/26/2014,595.8129883
455,Bitcoin,BTC,2014.0,7.0,27.0,7/27/2014,593.8519897
456,Bitcoin,BTC,2014.0,7.0,28.0,7/28/2014,585.690979
457,Bitcoin,BTC,2014.0,7.0,29.0,7/29/2014,584.7249756
458,Bitcoin,BTC,2014.0,7.0,30.0,7/30/2014,567.2930298
459,Bitcoin,BTC,2014.0,7.0,31.0,7/31/2014,586.2349854
460,Bitcoin,BTC,2014.0,8.0,1.0,8/1/2014,594.9160156
461,Bitcoin,BTC,2014.0,8.0,2.0,8/2/2014,589.3330078
462,Bitcoin,BTC,2014.0,8.0,3.0,8/3/2014,586.6660156
463,Bitcoin,BTC,2014.0,8.0,4.0,8/4/2014,588.7819824
464,Bitcoin,BTC,2014.0,8.0,5.0,8/5/2014,585.4359741
465,Bitcoin,BTC,2014.0,8.0,6.0,8/6/2014,584.6530151
466,Bitcoin,BTC,2014.0,8.0,7.0,8/7/2014,588.8690186
467,Bitcoin,BTC,2014.0,8.0,8.0,8/8/2014,592.5770264
468,Bitcoin,BTC,2014.0,8.0,9.0,8/9/2014,589.3720093
469,Bitcoin,BTC,2014.0,8.0,10.0,8/10/2014,591.0609741
470,Bitcoin,BTC,2014.0,8.0,11.0,8/11/2014,576.367981
471,Bitcoin,BTC,2014.0,8.0,12.0,8/12/2014,569.6420288
472,Bitcoin,BTC,2014.0,8.0,13.0,8/13/2014,546.65802
473,Bitcoin,BTC,2014.0,8.0,14.0,8/14/2014,505.973999
474,Bitcoin,BTC,2014.0,8.0,15.0,8/15/2014,497.0100098
475,Bitcoin,BTC,2014.0,8.0,16.0,8/16/2014,519.7080078
476,Bitcoin,BTC,2014.0,8.0,17.0,8/17/2014,491.7950134
477,Bitcoin,BTC,2014.0,8.0,18.0,8/18/2014,461.4599915
478,Bitcoin,BTC,2014.0,8.0,19.0,8/19/2014,485.2449951
479,Bitcoin,BTC,2014.0,8.0,20.0,8/20/2014,511.980011
480,Bitcoin,BTC,2014.0,8.0,21.0,8/21/2014,517.2369995
481,Bitcoin,BTC,2014.0,8.0,22.0,8/22/2014,514.0430298
482,Bitcoin,BTC,2014.0,8.0,23.0,8/23/2014,498.0750122
483,Bitcoin,BTC,2014.0,8.0,24.0,8/24/2014,508.2860107
484,Bitcoin,BTC,2014.0,8.0,25.0,8/25/2014,502.4960022
485,Bitcoin,BTC,2014.0,8.0,26.0,8/26/2014,511.5700073
486,Bitcoin,BTC,2014.0,8.0,27.0,8/27/2014,511.1530151
487,Bitcoin,BTC,2014.0,8.0,28.0,8/28/2014,507.8150024
488,Bitcoin,BTC,2014.0,8.0,29.0,8/29/2014,508.5169983
489,Bitcoin,BTC,2014.0,8.0,30.0,8/30/2014,504.2489929
490,Bitcoin,BTC,2014.0,8.0,31.0,8/31/2014,477.7630005
491,Bitcoin,BTC,2014.0,9.0,1.0,9/1/2014,474.8789978
492,Bitcoin,BTC,2014.0,9.0,2.0,9/2/2014,477.4259949
493,Bitcoin,BTC,2014.0,9.0,3.0,9/3/2014,477.5859985
494,Bitcoin,BTC,2014.0,9.0,4.0,9/4/2014,489.6600037
495,Bitcoin,BTC,2014.0,9.0,5.0,9/5/2014,483.3420105
496,Bitcoin,BTC,2014.0,9.0,6.0,9/6/2014,484.8299866
497,Bitcoin,BTC,2014.0,9.0,7.0,9/7/2014,482.2780151
498,Bitcoin,BTC,2014.0,9.0,8.0,9/8/2014,474.6000061
499,Bitcoin,BTC,2014.0,9.0,9.0,9/9/2014,475.2600098
500,Bitcoin,BTC,2014.0,9.0,10.0,9/10/2014,479.3590088
501,Bitcoin,BTC,2014.0,9.0,11.0,9/11/2014,479.7489929
502,Bitcoin,BTC,2014.0,9.0,12.0,9/12/2014,477.7529907
503,Bitcoin,BTC,2014.0,9.0,13.0,9/13/2014,479.0020142
504,Bitcoin,BTC,2014.0,9.0,14.0,9/14/2014,477.8919983
505,Bitcoin,BTC,2014.0,9.0,15.0,9/15/2014,475.3710022
506,Bitcoin,BTC,2014.0,9.0,16.0,9/16/2014,466.0570068
507,Bitcoin,BTC,2014.0,9.0,17.0,9/17/2014,457.3340149
508,Bitcoin,BTC,2014.0,9.0,18.0,9/18/2014,424.4400024
509,Bitcoin,BTC,2014.0,9.0,19.0,9/19/2014,394.79599
510,Bitcoin,BTC,2014.0,9.0,20.0,9/20/2014,408.9039917
511,Bitcoin,BTC,2014.0,9.0,21.0,9/21/2014,398.8210144
512,Bitcoin,BTC,2014.0,9.0,22.0,9/22/2014,402.1520081
513,Bitcoin,BTC,2014.0,9.0,23.0,9/23/2014,435.7909851
514,Bitcoin,BTC,2014.0,9.0,24.0,9/24/2014,423.2049866
515,Bitcoin,BTC,2014.0,9.0,25.0,9/25/2014,411.5740051
516,Bitcoin,BTC,2014.0,9.0,26.0,9/26/2014,404.4249878
517,Bitcoin,BTC,2014.0,9.0,27.0,9/27/2014,399.519989
518,Bitcoin,BTC,2014.0,9.0,28.0,9/28/2014,377.1809998
519,Bitcoin,BTC,2014.0,9.0,29.0,9/29/2014,375.4670105
520,Bitcoin,BTC,2014.0,9.0,30.0,9/30/2014,386.9440002
521,Bitcoin,BTC,2014.0,10.0,1.0,10/1/2014,383.6149902
522,Bitcoin,BTC,2014.0,10.0,2.0,10/2/2014,375.071991
523,Bitcoin,BTC,2014.0,10.0,3.0,10/3/2014,359.5119934
524,Bitcoin,BTC,2014.0,10.0,4.0,10/4/2014,328.8659973
525,Bitcoin,BTC,2014.0,10.0,5.0,10/5/2014,320.5100098
526,Bitcoin,BTC,2014.0,10.0,6.0,10/6/2014,330.07901
527,Bitcoin,BTC,2014.0,10.0,7.0,10/7/2014,336.1870117
528,Bitcoin,BTC,2014.0,10.0,8.0,10/8/2014,352.9400024
529,Bitcoin,BTC,2014.0,10.0,9.0,10/9/2014,365.026001
530,Bitcoin,BTC,2014.0,10.0,10.0,10/10/2014,361.5620117
531,Bitcoin,BTC,2014.0,10.0,11.0,10/11/2014,362.2990112
532,Bitcoin,BTC,2014.0,10.0,12.0,10/12/2014,378.5490112
533,Bitcoin,BTC,2014.0,10.0,13.0,10/13/2014,390.4140015
534,Bitcoin,BTC,2014.0,10.0,14.0,10/14/2014,400.8699951
535,Bitcoin,BTC,2014.0,10.0,15.0,10/15/2014,394.7730103
536,Bitcoin,BTC,2014.0,10.0,16.0,10/16/2014,382.5559998
537,Bitcoin,BTC,2014.0,10.0,17.0,10/17/2014,383.7579956
538,Bitcoin,BTC,2014.0,10.0,18.0,10/18/2014,391.4419861
539,Bitcoin,BTC,2014.0,10.0,19.0,10/19/2014,389.54599
540,Bitcoin,BTC,2014.0,10.0,20.0,10/20/2014,382.8450012
541,Bitcoin,BTC,2014.0,10.0,21.0,10/21/2014,386.4750061
542,Bitcoin,BTC,2014.0,10.0,22.0,10/22/2014,383.1579895
543,Bitcoin,BTC,2014.0,10.0,23.0,10/23/2014,358.4169922
544,Bitcoin,BTC,2014.0,10.0,24.0,10/24/2014,358.3450012
545,Bitcoin,BTC,2014.0,10.0,25.0,10/25/2014,347.2709961
546,Bitcoin,BTC,2014.0,10.0,26.0,10/26/2014,354.70401
547,Bitcoin,BTC,2014.0,10.0,27.0,10/27/2014,352.9890137
548,Bitcoin,BTC,2014.0,10.0,28.0,10/28/2014,357.6180115
549,Bitcoin,BTC,2014.0,10.0,29.0,10/29/2014,335.5910034
550,Bitcoin,BTC,2014.0,10.0,30.0,10/30/2014,345.3049927
551,Bitcoin,BTC,2014.0,10.0,31.0,10/31/2014,338.3210144
552,Bitcoin,BTC,2014.0,11.0,1.0,11/1/2014,325.7489929
553,Bitcoin,BTC,2014.0,11.0,2.0,11/2/2014,325.8919983
554,Bitcoin,BTC,2014.0,11.0,3.0,11/3/2014,327.5539856
555,Bitcoin,BTC,2014.0,11.0,4.0,11/4/2014,330.4920044
556,Bitcoin,BTC,2014.0,11.0,5.0,11/5/2014,339.4859924
557,Bitcoin,BTC,2014.0,11.0,6.0,11/6/2014,349.2900085
558,Bitcoin,BTC,2014.0,11.0,7.0,11/7/2014,342.4150085
559,Bitcoin,BTC,2014.0,11.0,8.0,11/8/2014,345.4880066
560,Bitcoin,BTC,2014.0,11.0,9.0,11/9/2014,363.2640076
561,Bitcoin,BTC,2014.0,11.0,10.0,11/10/2014,366.9240112
562,Bitcoin,BTC,2014.0,11.0,11.0,11/11/2014,367.6950073
563,Bitcoin,BTC,2014.0,11.0,12.0,11/12/2014,423.5610046
564,Bitcoin,BTC,2014.0,11.0,13.0,11/13/2014,420.7349854
565,Bitcoin,BTC,2014.0,11.0,14.0,11/14/2014,397.8179932
566,Bitcoin,BTC,2014.0,11.0,15.0,11/15/2014,376.1329956
567,Bitcoin,BTC,2014.0,11.0,16.0,11/16/2014,387.8819885
568,Bitcoin,BTC,2014.0,11.0,17.0,11/17/2014,387.4079895
569,Bitcoin,BTC,2014.0,11.0,18.0,11/18/2014,375.197998
570,Bitcoin,BTC,2014.0,11.0,19.0,11/19/2014,380.5549927
571,Bitcoin,BTC,2014.0,11.0,20.0,11/20/2014,357.8399963
572,Bitcoin,BTC,2014.0,11.0,21.0,11/21/2014,350.8479919
573,Bitcoin,BTC,2014.0,11.0,22.0,11/22/2014,352.9200134
574,Bitcoin,BTC,2014.0,11.0,23.0,11/23/2014,367.572998
575,Bitcoin,BTC,2014.0,11.0,24.0,11/24/2014,376.901001
576,Bitcoin,BTC,2014.0,11.0,25.0,11/25/2014,375.3479919
577,Bitcoin,BTC,2014.0,11.0,26.0,11/26/2014,368.3699951
578,Bitcoin,BTC,2014.0,11.0,27.0,11/27/2014,369.6700134
579,Bitcoin,BTC,2014.0,11.0,28.0,11/28/2014,376.446991
580,Bitcoin,BTC,2014.0,11.0,29.0,11/29/2014,375.4909973
581,Bitcoin,BTC,2014.0,11.0,30.0,11/30/2014,378.0469971
582,Bitcoin,BTC,2014.0,12.0,1.0,12/1/2014,379.2449951
583,Bitcoin,BTC,2014.0,12.0,2.0,12/2/2014,381.3150024
584,Bitcoin,BTC,2014.0,12.0,3.0,12/3/2014,375.0100098
585,Bitcoin,BTC,2014.0,12.0,4.0,12/4/2014,369.6040039
586,Bitcoin,BTC,2014.0,12.0,5.0,12/5/2014,376.8540039
587,Bitcoin,BTC,2014.0,12.0,6.0,12/6/2014,374.7850037
588,Bitcoin,BTC,2014.0,12.0,7.0,12/7/2014,375.0950012
589,Bitcoin,BTC,2014.0,12.0,8.0,12/8/2014,361.9089966
590,Bitcoin,BTC,2014.0,12.0,9.0,12/9/2014,352.2189941
591,Bitcoin,BTC,2014.0,12.0,10.0,12/10/2014,346.3649902
592,Bitcoin,BTC,2014.0,12.0,11.0,12/11/2014,350.506012
593,Bitcoin,BTC,2014.0,12.0,12.0,12/12/2014,352.5419922
594,Bitcoin,BTC,2014.0,12.0,13.0,12/13/2014,347.3760071
595,Bitcoin,BTC,2014.0,12.0,14.0,12/14/2014,351.6319885
596,Bitcoin,BTC,2014.0,12.0,15.0,12/15/2014,345.3450012
597,Bitcoin,BTC,2014.0,12.0,16.0,12/16/2014,327.0620117
598,Bitcoin,BTC,2014.0,12.0,17.0,12/17/2014,319.776001
599,Bitcoin,BTC,2014.0,12.0,18.0,12/18/2014,311.3959961
600,Bitcoin,BTC,2014.0,12.0,19.0,12/19/2014,317.8429871
601,Bitcoin,BTC,2014.0,12.0,20.0,12/20/2014,329.9559937
602,Bitcoin,BTC,2014.0,12.0,21.0,12/21/2014,320.8429871
603,Bitcoin,BTC,2014.0,12.0,22.0,12/22/2014,331.8859863
604,Bitcoin,BTC,2014.0,12.0,23.0,12/23/2014,334.571991
605,Bitcoin,BTC,2014.0,12.0,24.0,12/24/2014,322.5339966
606,Bitcoin,BTC,2014.0,12.0,25.0,12/25/2014,319.0079956
607,Bitcoin,BTC,2014.0,12.0,26.0,12/26/2014,327.9240112
608,Bitcoin,BTC,2014.0,12.0,27.0,12/27/2014,315.8630066
609,Bitcoin,BTC,2014.0,12.0,28.0,12/28/2014,317.2390137
610,Bitcoin,BTC,2014.0,12.0,29.0,12/29/2014,312.6700134
611,Bitcoin,BTC,2014.0,12.0,30.0,12/30/2014,310.7369995
612,Bitcoin,BTC,2014.0,12.0,31.0,12/31/2014,320.1929932
613,Bitcoin,BTC,2015.0,1.0,1.0,1/1/2015,314.2489929
614,Bitcoin,BTC,2015.0,1.0,2.0,1/2/2015,315.0320129
615,Bitcoin,BTC,2015.0,1.0,3.0,1/3/2015,281.0820007
616,Bitcoin,BTC,2015.0,1.0,4.0,1/4/2015,264.1950073
617,Bitcoin,BTC,2015.0,1.0,5.0,1/5/2015,274.473999
618,Bitcoin,BTC,2015.0,1.0,6.0,1/6/2015,286.1889954
619,Bitcoin,BTC,2015.0,1.0,7.0,1/7/2015,294.3370056
620,Bitcoin,BTC,2015.0,1.0,8.0,1/8/2015,283.348999
621,Bitcoin,BTC,2015.0,1.0,9.0,1/9/2015,290.4079895
622,Bitcoin,BTC,2015.0,1.0,10.0,1/10/2015,274.79599
623,Bitcoin,BTC,2015.0,1.0,11.0,1/11/2015,265.6600037
624,Bitcoin,BTC,2015.0,1.0,12.0,1/12/2015,267.79599
625,Bitcoin,BTC,2015.0,1.0,13.0,1/13/2015,225.8609924
626,Bitcoin,BTC,2015.0,1.0,14.0,1/14/2015,178.1029968
627,Bitcoin,BTC,2015.0,1.0,15.0,1/15/2015,209.8439941
628,Bitcoin,BTC,2015.0,1.0,16.0,1/16/2015,208.0970001
629,Bitcoin,BTC,2015.0,1.0,17.0,1/17/2015,199.2599945
630,Bitcoin,BTC,2015.0,1.0,18.0,1/18/2015,210.3390045
631,Bitcoin,BTC,2015.0,1.0,19.0,1/19/2015,214.8609924
632,Bitcoin,BTC,2015.0,1.0,20.0,1/20/2015,211.3150024
633,Bitcoin,BTC,2015.0,1.0,21.0,1/21/2015,226.8970032
634,Bitcoin,BTC,2015.0,1.0,22.0,1/22/2015,233.4060059
635,Bitcoin,BTC,2015.0,1.0,23.0,1/23/2015,232.8789978
636,Bitcoin,BTC,2015.0,1.0,24.0,1/24/2015,247.8470001
637,Bitcoin,BTC,2015.0,1.0,25.0,1/25/2015,253.7180023
638,Bitcoin,BTC,2015.0,1.0,26.0,1/26/2015,273.4729919
639,Bitcoin,BTC,2015.0,1.0,27.0,1/27/2015,263.4750061
640,Bitcoin,BTC,2015.0,1.0,28.0,1/28/2015,233.9149933
641,Bitcoin,BTC,2015.0,1.0,29.0,1/29/2015,233.5130005
642,Bitcoin,BTC,2015.0,1.0,30.0,1/30/2015,226.4250031
643,Bitcoin,BTC,2015.0,1.0,31.0,1/31/2015,217.4640045
644,Bitcoin,BTC,2015.0,2.0,1.0,2/1/2015,226.9720001
645,Bitcoin,BTC,2015.0,2.0,2.0,2/2/2015,238.2290039
646,Bitcoin,BTC,2015.0,2.0,3.0,2/3/2015,227.2680054
647,Bitcoin,BTC,2015.0,2.0,4.0,2/4/2015,226.8529968
648,Bitcoin,BTC,2015.0,2.0,5.0,2/5/2015,217.1109924
649,Bitcoin,BTC,2015.0,2.0,6.0,2/6/2015,222.2660065
650,Bitcoin,BTC,2015.0,2.0,7.0,2/7/2015,227.7539978
651,Bitcoin,BTC,2015.0,2.0,8.0,2/8/2015,223.4120026
652,Bitcoin,BTC,2015.0,2.0,9.0,2/9/2015,220.1100006
653,Bitcoin,BTC,2015.0,2.0,10.0,2/10/2015,219.8390045
654,Bitcoin,BTC,2015.0,2.0,11.0,2/11/2015,219.1849976
655,Bitcoin,BTC,2015.0,2.0,12.0,2/12/2015,221.7640076
656,Bitcoin,BTC,2015.0,2.0,13.0,2/13/2015,235.427002
657,Bitcoin,BTC,2015.0,2.0,14.0,2/14/2015,257.3210144
658,Bitcoin,BTC,2015.0,2.0,15.0,2/15/2015,234.8249969
659,Bitcoin,BTC,2015.0,2.0,16.0,2/16/2015,233.8430023
660,Bitcoin,BTC,2015.0,2.0,17.0,2/17/2015,243.6100006
661,Bitcoin,BTC,2015.0,2.0,18.0,2/18/2015,236.326004
662,Bitcoin,BTC,2015.0,2.0,19.0,2/19/2015,240.2830048
663,Bitcoin,BTC,2015.0,2.0,20.0,2/20/2015,243.779007
664,Bitcoin,BTC,2015.0,2.0,21.0,2/21/2015,244.5339966
665,Bitcoin,BTC,2015.0,2.0,22.0,2/22/2015,235.977005
666,Bitcoin,BTC,2015.0,2.0,23.0,2/23/2015,238.8919983
667,Bitcoin,BTC,2015.0,2.0,24.0,2/24/2015,238.7350006
668,Bitcoin,BTC,2015.0,2.0,25.0,2/25/2015,237.4700012
669,Bitcoin,BTC,2015.0,2.0,26.0,2/26/2015,236.4259949
670,Bitcoin,BTC,2015.0,2.0,27.0,2/27/2015,253.8280029
671,Bitcoin,BTC,2015.0,2.0,28.0,2/28/2015,254.2630005
672,Bitcoin,BTC,2015.0,3.0,1.0,3/1/2015,260.2019958
673,Bitcoin,BTC,2015.0,3.0,2.0,3/2/2015,275.6700134
674,Bitcoin,BTC,2015.0,3.0,3.0,3/3/2015,281.7019958
675,Bitcoin,BTC,2015.0,3.0,4.0,3/4/2015,273.0920105
676,Bitcoin,BTC,2015.0,3.0,5.0,3/5/2015,276.178009
677,Bitcoin,BTC,2015.0,3.0,6.0,3/6/2015,272.7229919
678,Bitcoin,BTC,2015.0,3.0,7.0,3/7/2015,276.2609863
679,Bitcoin,BTC,2015.0,3.0,8.0,3/8/2015,274.3540039
680,Bitcoin,BTC,2015.0,3.0,9.0,3/9/2015,289.6069946
681,Bitcoin,BTC,2015.0,3.0,10.0,3/10/2015,291.7600098
682,Bitcoin,BTC,2015.0,3.0,11.0,3/11/2015,296.3789978
683,Bitcoin,BTC,2015.0,3.0,12.0,3/12/2015,294.3540039
684,Bitcoin,BTC,2015.0,3.0,13.0,3/13/2015,285.3370056
685,Bitcoin,BTC,2015.0,3.0,14.0,3/14/2015,281.8850098
686,Bitcoin,BTC,2015.0,3.0,15.0,3/15/2015,286.3930054
687,Bitcoin,BTC,2015.0,3.0,16.0,3/16/2015,290.5929871
688,Bitcoin,BTC,2015.0,3.0,17.0,3/17/2015,285.5050049
689,Bitcoin,BTC,2015.0,3.0,18.0,3/18/2015,256.2990112
690,Bitcoin,BTC,2015.0,3.0,19.0,3/19/2015,260.928009
691,Bitcoin,BTC,2015.0,3.0,20.0,3/20/2015,261.7489929
692,Bitcoin,BTC,2015.0,3.0,21.0,3/21/2015,260.0249939
693,Bitcoin,BTC,2015.0,3.0,22.0,3/22/2015,267.9599915
694,Bitcoin,BTC,2015.0,3.0,23.0,3/23/2015,266.7399902
695,Bitcoin,BTC,2015.0,3.0,24.0,3/24/2015,245.5950012
696,Bitcoin,BTC,2015.0,3.0,25.0,3/25/2015,246.1970062
697,Bitcoin,BTC,2015.0,3.0,26.0,3/26/2015,248.5319977
698,Bitcoin,BTC,2015.0,3.0,27.0,3/27/2015,247.029007
699,Bitcoin,BTC,2015.0,3.0,28.0,3/28/2015,252.7980042
700,Bitcoin,BTC,2015.0,3.0,29.0,3/29/2015,242.7129974
701,Bitcoin,BTC,2015.0,3.0,30.0,3/30/2015,247.526001
702,Bitcoin,BTC,2015.0,3.0,31.0,3/31/2015,244.223999
703,Bitcoin,BTC,2015.0,4.0,1.0,4/1/2015,247.2720032
704,Bitcoin,BTC,2015.0,4.0,2.0,4/2/2015,253.0050049
705,Bitcoin,BTC,2015.0,4.0,3.0,4/3/2015,254.3220062
706,Bitcoin,BTC,2015.0,4.0,4.0,4/4/2015,253.6970062
707,Bitcoin,BTC,2015.0,4.0,5.0,4/5/2015,260.5979919
708,Bitcoin,BTC,2015.0,4.0,6.0,4/6/2015,255.4920044
709,Bitcoin,BTC,2015.0,4.0,7.0,4/7/2015,253.1799927
710,Bitcoin,BTC,2015.0,4.0,8.0,4/8/2015,245.0220032
711,Bitcoin,BTC,2015.0,4.0,9.0,4/9/2015,243.6759949
712,Bitcoin,BTC,2015.0,4.0,10.0,4/10/2015,236.0720062
713,Bitcoin,BTC,2015.0,4.0,11.0,4/11/2015,236.552002
714,Bitcoin,BTC,2015.0,4.0,12.0,4/12/2015,236.1529999
715,Bitcoin,BTC,2015.0,4.0,13.0,4/13/2015,224.5870056
716,Bitcoin,BTC,2015.0,4.0,14.0,4/14/2015,219.1589966
717,Bitcoin,BTC,2015.0,4.0,15.0,4/15/2015,223.8329926
718,Bitcoin,BTC,2015.0,4.0,16.0,4/16/2015,228.572998
719,Bitcoin,BTC,2015.0,4.0,17.0,4/17/2015,222.8820038
